canonical_smiles,MW,logP,TPSA,HBD,HBA,QED,BBB_heuristic,Lipinski_pass,PAINS_count,has_charged_center,has_reactive_group,murcko_scaffold,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits,PAINS_penalty,composite,polypharm_bonus,anti_target_penalty,final_score
C[C@]1(O)CC2=c3c(c4ccccc4n3C=C3[C@@H](c4ccccc4)C=CN3C2=O)=NC1=O,409.44500000000016,2.0446,74.9,1,3,0.6685189129964871,1.0,1,0,0,0,O=C1CCC2=c3c(c4ccccc4n3C=C3C(c4ccccc4)C=CN3C2=O)=N1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.900555673898946,0.0,0.0,0.900555673898946
COc1ccc(C=C2Oc3cc4ccc5c(c4c(O)c3C2=O)C(=O)OC5)cc1O,390.3470000000002,3.546200000000002,102.29,2,7,0.5095597695936539,0.75,1,0,0,0,O=C1C(=Cc2ccccc2)Oc2cc3ccc4c(c3cc21)C(=O)OC4,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.777867930878096,0.0,0.0,0.777867930878096
O=C(NC=Cc1ccnc(-c2ccc(O)cc2)c1)c1ccn(Cc2cccnc2)c1,396.4500000000001,4.099700000000002,80.04,2,4,0.5142300094836678,1.0,1,0,0,0,O=C(NC=Cc1ccnc(-c2ccccc2)c1)c1ccn(Cc2cccnc2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8542690028451003,0.0,0.0,0.8542690028451003
CN(C)CC1=NN=C(c2ccc(CCC(=O)Nc3ccccc3)cc2)C1,348.45000000000005,3.3683000000000014,57.06,1,4,0.8339365563727174,1.0,1,0,0,0,O=C(CCc1ccc(C2=NN=CC2)cc1)Nc1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9501809669118151,0.0,0.0,0.9501809669118151
C[C@@H]1[C@@H](c2cccc3ccccc23)[C@@H](NC(=O)c2ccccc2)CN1C,344.4580000000001,4.055900000000002,32.34,1,2,0.7771283581515955,1.0,1,0,0,0,O=C(NC1CNCC1c1cccc2ccccc12)c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9331385074454785,0.0,0.0,0.9331385074454785
Cc1cccc(Oc2ccc(CN=C(CO)Cc3c[nH]c4ccccc4c3=O)cc2)c1,412.4890000000001,4.804820000000003,74.68,2,4,0.4281009481587791,0.75,1,0,0,0,O=c1c(CC=NCc2ccc(Oc3ccccc3)cc2)c[nH]c2ccccc12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7534302844476337,0.0,0.0,0.7534302844476337
O=C1N=c2ccccc2=[N+]1Cc1cccc2[nH]c(CCCc3ccccc3)cc12,380.4710000000001,3.7877000000000027,48.23,1,1,0.5085174679753405,1.0,1,0,1,0,O=C1N=c2ccccc2=[N+]1Cc1cccc2[nH]c(CCCc3ccccc3)cc12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.852555240392602,0.0,0.0,0.852555240392602
CN(CCN1C[C@@H]2CCC[N@H+]2c2ccccc21)C(=O)c1c[nH]c(-c2ccccc2)c1,401.5340000000001,2.952700000000001,43.78,2,2,0.6904409939875676,1.0,1,0,1,0,O=C(NCCN1CC2CCC[NH+]2c2ccccc21)c1c[nH]c(-c2ccccc2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9071322981962702,0.0,0.0,0.9071322981962702
Cc1[nH]c2ccc(Nc3ccc(-c4ccccc4)cc3)cc2c1CC[N+](C)(C)C,384.54700000000025,6.1356200000000065,27.82,2,1,0.38422696017090124,0.75,0,1,1,0,c1ccc(-c2ccc(Nc3ccc4[nH]ccc4c3)cc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.2,0.5002680880512704,0.0,0.0,0.5002680880512704
Cc1c(C=Cc2cccc(N3CCOCC3)c2)cc(Nc2ccc(F)cc2)n1C,391.49,5.223220000000005,29.43,1,3,0.646321410104121,0.75,0,0,0,0,C(=Cc1c[nH]c(Nc2ccccc2)c1)c1cccc(N2CCOCC2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.6188964230312364,0.0,0.0,0.6188964230312364
CCCCOc1cccc(NS(=O)(=O)[C@H](COC)c2nc(-c3ccc(C)cc3)co2)c1,444.55300000000017,4.958320000000005,90.66,1,6,0.4205442418400018,0.5,1,0,0,0,O=S(=O)(Cc1nc(-c2ccccc2)co1)Nc1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.6761632725520006,0.0,0.0,0.6761632725520006
Cc1ccc(NC(=O)NCC[C@@H](C)c2nc3c(ccc4c(=O)n(C)ccc43)o2)cc1,404.47000000000014,4.303420000000004,89.16000000000001,2,4,0.5188757251032493,1.0,1,0,0,0,O=C(NCCCc1nc2c(ccc3c(=O)[nH]ccc32)o1)Nc1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8556627175309748,0.0,0.0,0.8556627175309748
C[C@H](NC(=O)N1CCC(O)(c2ccccc2)CC1)c1csc(-c2ccccc2)n1,407.5390000000001,4.564300000000004,65.46000000000001,2,4,0.6660782247272448,0.75,1,0,0,0,O=C(NCc1csc(-c2ccccc2)n1)N1CCC(c2ccccc2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8248234674181734,0.0,0.0,0.8248234674181734
O=C(Nc1cccc(N2CCCCC2=O)c1)N1CC[C@@H]2Nc3ccccc3C=C21,388.47100000000006,4.276300000000003,64.68,2,3,0.8072375119020138,1.0,1,0,0,0,O=C(Nc1cccc(N2CCCCC2=O)c1)N1CCC2Nc3ccccc3C=C21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9421712535706042,0.0,0.0,0.9421712535706042
Cc1ccc(OC[C@@H](CO)n2cc(C(=O)NCCCN(C)C)cn2)cc1,360.4580000000001,1.4854199999999995,79.62,2,5,0.6276795194742384,0.75,1,0,0,0,c1ccc(OCCn2cccn2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8133038558422714,0.0,0.0,0.8133038558422714
Cc1nc2cc([N+](=O)O)ccc2c2c1C(=O)c1c(c(=O)oc3ccccc13)C2,373.3440000000001,3.5844200000000015,100.48,1,5,0.3559822310118329,0.75,1,0,1,0,O=C1c2cnc3ccccc3c2Cc2c1c1ccccc1oc2=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7317946693035497,0.0,0.0,0.7317946693035497
CC(Nc1nnc(-c2ccccc2)o1)=C1CN(c2ccccc2)[C@H](CO)C1=O,376.4160000000001,2.8727000000000014,91.49000000000001,2,7,0.6616879023226137,0.75,1,0,0,0,O=C1CN(c2ccccc2)CC1=CNc1nnc(-c2ccccc2)o1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.823506370696784,0.0,0.0,0.823506370696784
Cc1cccc(CCCC2CC(=O)[C@@H](C3=C(O)C[C@H](C(=O)O)[C@@H](O)C3)C2=O)c1,386.44400000000013,2.759620000000001,111.9,3,5,0.6483262814657133,0.75,1,0,0,0,O=C1CC(CCCc2ccccc2)C(=O)C1C1=CCCCC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8194978844397138,0.0,0.0,0.8194978844397138
CN(C)C[C@H]1CCC(=O)N(CCCc2ccc(-c3ccccc3)cc2)C1,350.50600000000003,4.086400000000003,23.550000000000004,0,2,0.7508967439173403,1.0,1,0,0,0,O=C1CCCCN1CCCc1ccc(-c2ccccc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9252690231752021,0.0,0.0,0.9252690231752021
O=C(O)c1cccc(NC(=O)c2csc(-c3ccc(C=Cc4ccccc4)s3)n2)c1,432.52600000000007,5.992500000000003,79.29,2,5,0.39202553921282224,0.75,0,0,0,0,O=C(Nc1ccccc1)c1csc(-c2ccc(C=Cc3ccccc3)s2)n1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5426076617638467,0.0,0.0,0.5426076617638467
C/C(=N\C(=O)COc1ccccc1)c1cccc(CN2C=CC=COC=CC=N2)c1,401.46600000000007,4.460300000000005,63.489999999999995,0,5,0.6706411055073048,1.0,1,0,0,0,O=C(COc1ccccc1)N=Cc1cccc(CN2C=CC=COC=CC=N2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9011923316521915,0.0,0.0,0.9011923316521915
CCCCOc1ccccc1C(O)=Nc1ccc(-c2ccc(C)cc2)cc1,359.46900000000005,6.477220000000006,41.82,1,2,0.2979927169791022,0.75,0,0,0,0,C(=Nc1ccc(-c2ccccc2)cc1)c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5143978150937307,0.0,0.0,0.5143978150937307
CC[C@H](CN=C(N)c1ccccc1)NCc1ccc(OC)cc1,311.4290000000001,2.9689000000000014,59.64,2,3,0.5818746773293951,1.0,1,0,0,0,C(=NCCNCc1ccccc1)c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8745624031988184,0.0,0.0,0.8745624031988184
CC(C)(COc1cccc(-c2ccccn2)n1)NC(=O)OC1CCNCC1,370.4530000000002,2.7792000000000003,85.37000000000002,2,6,0.8132731907041648,1.0,1,0,0,0,O=C(NCCOc1cccc(-c2ccccn2)n1)OC1CCNCC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9439819572112493,0.0,0.0,0.9439819572112493
CN(C)CCCc1ccc(O)c(CCCCCCCCc2ccc(C(N)=O)cc2)c1,410.60200000000015,5.111100000000005,66.56,2,3,0.42529621056402006,0.75,0,0,0,0,c1ccc(CCCCCCCCc2ccccc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.552588863169206,0.0,0.0,0.552588863169206
C[C@@H]1c2cc3ccccc3nc2[C@@H](C)[C@H]2C[C@@H]3CCCCC(=O)[C@@H]3CC[C@H]21,361.52900000000017,6.247200000000005,29.96,0,2,0.5551350491238177,0.75,0,0,0,0,O=C1CCCCC2CC3Cc4nc5ccccc5cc4CC3CCC12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5915405147371453,0.0,0.0,0.5915405147371453
CCOc1cccc(CN=C2C[C@H](O)[C@@H]3C(=O)N(c4cccc([N+](=O)[O-])c4)[C@@H]4C[C@]34C2)c1,435.4800000000002,3.510900000000002,105.27000000000001,1,6,0.5521713836311822,0.75,1,0,1,1,O=C1C2CCC(=NCc3ccccc3)CC23CC3N1c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7906514150893547,0.0,0.0,0.7906514150893547
C[C@@H]1C=C(O)Cc2cc3c4cc5c(O)nc6ccccc6[nH+]c5cc4[n+](C)c3cc21,395.46200000000016,4.140100000000002,71.37,2,3,0.38723860269308025,1.0,1,0,1,0,C1=CCc2cc3c(cc2C1)[nH+]c1cc2[nH+]c4ccccc4ncc2cc13,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.816171580807924,0.0,0.0,0.816171580807924
C.O=C(O)c1cccc2c1[C@H]1C=CCC=C[C@@H]1C2=O.OCc1cccnc1,365.4290000000001,4.007000000000002,87.49,2,4,0.7853902252768531,1.0,1,0,0,0,O=C1c2ccccc2C2C=CCC=CC12.c1ccncc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.935617067583056,0.0,0.0,0.935617067583056
CC(=O)NN(c1ccc2n[nH]cc2c1)c1ncc(-c2c[nH+]n(CCCN)c2)c[nH+]1,393.45500000000015,0.5926000000000009,133.14,3,5,0.39533334078309906,0.5,1,0,1,0,c1cc2n[nH]cc2cc1Nc1ncc(-c2c[nH][nH+]c2)c[nH+]1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.6686000022349297,0.0,0.0,0.6686000022349297
CCCCn1c2ncsc2c2cc3ccc(OCc4ccccc4)cc3c(O)c21,402.5190000000001,6.488900000000006,47.28,1,4,0.35307586179844147,0.75,0,0,0,0,c1ccc(COc2ccc3cc4c(cc3c2)[nH]c2ncsc24)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5309227585395324,0.0,0.0,0.5309227585395324
c1ccc(C2=NC(N3CCCCC3)=C3C2=[S+]c2ccccc23)cc1,331.464,3.9715000000000034,15.6,0,2,0.6004103051454125,1.0,1,1,1,0,c1ccc(C2=NC(N3CCCCC3)=C3C2=[S+]c2ccccc23)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.2,0.8401230915436239,0.0,0.0,0.8401230915436239
CC(C)[SH](=O)(O)CCCn1ccc2c3ccc(NC(=O)N(C)C)cc3oc(=O)c21,421.5190000000002,3.1294000000000013,104.78,3,4,0.41895240256162886,0.75,1,0,0,0,O=c1oc2ccccc2c2cc[nH]c12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7506857207684887,0.0,0.0,0.7506857207684887
CC[C@H](NCC[C@@H](C)[C@H](C(=O)NCCN1CCCC1)C(=O)OC)[C@@H](O)N(C)O,402.5360000000001,0.021400000000003694,114.37,4,8,0.14756739146527403,0.25,1,0,0,0,C1CCNC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5192702174395822,0.0,0.0,0.5192702174395822
Cc1cc(Cc2cccc(NCc3cccc(Nc4cccc[nH+]4)[nH+]3)[nH+]2)c(C)[nH]1,387.511,3.020340000000001,82.27000000000001,3,2,0.4555055147890001,1.0,1,0,1,0,c1ccc(Nc2cccc(CNc3cccc(Cc4cc[nH]c4)[nH+]3)[nH+]2)[nH+]c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8366516544367,0.0,0.0,0.8366516544367
COc1ccc(CNC(=O)c2cc(-c3nc(C)c(C)cc3C)ccn2)cc1,361.44500000000005,4.007460000000003,64.11,1,4,0.7457538317938412,1.0,1,0,0,0,O=C(NCc1ccccc1)c1cc(-c2ccccn2)ccn1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9237261495381524,0.0,0.0,0.9237261495381524
CC(C)(C)CN1C(=O)[C@@H]2[C@H]1c1ccccc1C(=O)N2c1ccccc1,334.41900000000004,3.645000000000003,40.620000000000005,0,2,0.7867816633115474,1.0,1,0,0,0,O=C1NC2c3ccccc3C(=O)N(c3ccccc3)C12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9360344989934641,0.0,0.0,0.9360344989934641
CN(C(=O)c1cnc2ccc(OCc3ccccc3)cc2c1)[C@H]1CCCN(C(C)(C)C)C1,431.5800000000003,5.148700000000004,45.67000000000001,0,4,0.5605462156863724,0.75,0,0,0,0,O=C(NC1CCCNC1)c1cnc2ccc(OCc3ccccc3)cc2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5931638647059116,0.0,0.0,0.5931638647059116
Oc1ccc(N2CCCNCC2)c(-c2ccccc2)c1CCc1ccccc1,372.51200000000017,4.6441000000000034,35.5,2,3,0.6845878966791178,0.75,1,0,0,0,c1ccc(CCc2cccc(N3CCCNCC3)c2-c2ccccc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8303763690037353,0.0,0.0,0.8303763690037353
CC(CCCc1cnc[nH]1)=Nc1ccc2cc(C(=O)NC(C)C)ccc2c1,362.4770000000001,4.816400000000004,70.14,2,3,0.5918177088284181,0.75,1,0,0,0,C(CCCc1cnc[nH]1)=Nc1ccc2ccccc2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8025453126485254,0.0,0.0,0.8025453126485254
Cc1ccc(NC(=O)c2cccn2-c2ccc3ccccc3c2)c(C)c1,340.4260000000001,5.499640000000004,34.03,1,1,0.5248386613681082,0.75,0,0,0,0,O=C(Nc1ccccc1)c1cccn1-c1ccc2ccccc2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5824515984104324,0.0,0.0,0.5824515984104324
Cc1ccc(-c2ccccc2C(=O)O)cc1C(O)=Nc1ccccc1,331.37100000000004,4.996520000000003,69.89,2,2,0.5220993402438936,0.75,1,0,0,0,C(=Nc1ccccc1)c1cccc(-c2ccccc2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.781629802073168,0.0,0.0,0.781629802073168
OC(CCc1cccc(-c2ccccc2)n1)=NCc1cccccnccc1,369.468,5.357300000000004,58.370000000000005,1,3,0.47009368716965266,0.75,0,0,0,0,C(CCc1cccc(-c2ccccc2)n1)=NCc1cccccnccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5660281061508958,0.0,0.0,0.5660281061508958
C[C@H]1CCN(c2ccc(NC(=O)C[C@H]3CC[C@H]4[C@@H]5C[C@](C)(C[C@H]4N)[C@H](C)C(=O)[C@@H]35)nc2)C1,438.6160000000002,3.861200000000002,88.32000000000001,2,5,0.7451752043489799,1.0,1,0,0,0,O=C(CC1CCC2CCC3CC(=O)C1C2C3)Nc1ccc(N2CCCC2)cn1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.923552561304694,0.0,0.0,0.923552561304694
CCCCCOc1cccc(C(=O)NCC2=[N+](CC)C(=O)c3ccccc32)c1,379.4800000000001,3.6609000000000025,58.41,1,3,0.5342948854649489,1.0,1,0,1,0,O=C(NCC1=[NH+]C(=O)c2ccccc21)c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8602884656394847,0.0,0.0,0.8602884656394847
CC(C)CC1=C(O)C(=O)C(=CN(C)C)[C@@H](O)c2c1ccc1ccccc21,351.446,4.216600000000003,60.769999999999996,2,4,0.8131360226204882,1.0,1,0,0,0,C=C1Cc2c(ccc3ccccc23)C=CC1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9439408067861463,0.0,0.0,0.9439408067861463
O=C1N[C@@H](c2ccc(O)cc2)C(=O)C2=C1[C@@H](CCCN1CCCCC1)C(=O)N=C2O,411.45800000000025,1.8077999999999999,119.30000000000001,3,5,0.6798508721034795,0.75,1,0,0,0,O=C1NC(c2ccccc2)C(=O)C2=C1C(CCCN1CCCCC1)C(=O)N=C2,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8289552616310438,0.0,0.0,0.8289552616310438
Cc1nc2c(CO)cccc2n1C1=CC=C2C(=CC(C(=O)O)=C2N)C1=O,349.3460000000001,1.4244199999999998,118.44,3,5,0.7711770731954695,0.5,1,0,0,0,O=C1C2=CC=CC2=CC=C1n1cnc2ccccc21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7813531219586407,0.0,0.0,0.7813531219586407
O=C(N[C@H](C(=O)O)c1ccccc1)c1ccc(CN2CCCNCC2)nc1,368.4370000000002,1.4325999999999994,94.56,3,5,0.7141466921689197,0.5,1,0,0,0,O=C(NCc1ccccc1)c1ccc(CN2CCCNCC2)nc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7642440076506758,0.0,0.0,0.7642440076506758
CC1(C)CCc2ccc3c(c(O)c2CC1)c1cccc2c4ccccc4[n+]3c21,366.4840000000001,5.933300000000006,24.33,1,1,0.2663776700712911,0.75,0,0,1,0,c1ccc2c(c1)c1cccc3c4cc5c(ccc4[n+]2c13)CCCCC5,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5049133010213873,0.0,0.0,0.5049133010213873
CC[C@@H](C)CCNC(=O)COC(=O)C1=NN(CCc2ccccc2)C(=O)C1,373.4530000000001,1.9129999999999994,88.07,1,5,0.6347668244702989,1.0,1,0,0,0,O=C1CC=NN1CCc1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8904300473410895,0.0,0.0,0.8904300473410895
c1ccc(C[C@H](CCN2CCC[C@H](N3CCc4ccccc43)C2)c2ccco2)cc1,400.5660000000001,5.523100000000006,19.62,0,3,0.5203274970897441,0.75,0,0,0,0,c1ccc(CC(CCN2CCCC(N3CCc4ccccc43)C2)c2ccco2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5810982491269232,0.0,0.0,0.5810982491269232
Cc1cc(C(=O)NCCC(=O)N[C@H](C)Cc2ccccc2)ccc1OCCCN(C)C,425.57300000000026,3.192820000000001,70.67,2,4,0.5125690918461044,1.0,1,0,0,0,O=C(CCNC(=O)c1ccccc1)NCCc1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8537707275538313,0.0,0.0,0.8537707275538313
Cc1ccc(COc2ccc(Nc3nc[nH]c3Nc3cccc[nH+]3)cc2)cc1,372.45200000000006,4.598420000000002,76.11,3,4,0.44313323463162674,0.75,1,0,1,0,c1ccc(COc2ccc(Nc3nc[nH]c3Nc3cccc[nH+]3)cc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.757939970389488,0.0,0.0,0.757939970389488
COC(=O)c1ccc2[nH]cc(NC(=O)c3ccc(N4CCCC4)cc3)c2c1,363.4170000000002,3.807000000000002,74.42999999999999,2,4,0.691491537230157,1.0,1,0,0,0,O=C(Nc1c[nH]c2ccccc12)c1ccc(N2CCCC2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9074474611690471,0.0,0.0,0.9074474611690471
CN1CCN(C[C@@H]2C[C@H](N3CC[C@H]4C[C@H]5C(=CC[C@@H]6CCCC[C@H]65)[C@@H]4C3=O)CN2C)CC1,440.67600000000033,2.927600000000001,30.03,0,4,0.6315040990454656,1.0,1,0,0,0,O=C1C2C3=CCC4CCCCC4C3CC2CCN1C1CNC(CN2CCNCC2)C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8894512297136397,0.0,0.0,0.8894512297136397
NC(=O)[C@@H](CCCC(=O)O)NC(=O)Nc1ccc(Nc2ncc(N)cn2)cc1,387.4000000000001,1.0326999999999993,185.35000000000002,6,7,0.36801782513460585,0.25,0,0,0,0,c1ccc(Nc2ncccn2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.38540534754038175,0.0,0.0,0.38540534754038175
Cc1cnc(Nc2cc(C(=O)NC3=NC4=C(CC[C@H](O)C4)C3)ccc2O)s1,384.46100000000007,3.2316200000000017,106.84,4,7,0.607998354112951,0.5,1,0,0,0,O=C(NC1=NC2=C(CCCC2)C1)c1cccc(Nc2nccs2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7323995062338853,0.0,0.0,0.7323995062338853
Cc1ccc(C)c(-c2nccc(SC[C@H](N)Cc3ccccc3)n2)c1,349.50300000000004,4.422540000000002,51.8,1,4,0.5284788801958539,1.0,1,0,0,0,c1ccc(CCCSc2ccnc(-c3ccccc3)n2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.858543664058756,0.0,0.0,0.858543664058756
O=C(c1cccc(-c2ccc(F)cc2)c1)N1CCCCN(C[C@H](O)Cc2ccccc2)CC1,446.5660000000002,4.634300000000004,43.78,1,3,0.6002806266249715,0.75,1,0,0,0,O=C(c1cccc(-c2ccccc2)c1)N1CCCCN(CCCc2ccccc2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8050841879874915,0.0,0.0,0.8050841879874915
O=C(CCC(=O)c1ccccc1)Nc1ccc(C(=O)N2CCCCC2)cc1,364.4450000000002,3.9143000000000034,66.48,1,3,0.7903484548904662,1.0,1,0,0,0,O=C(CCC(=O)c1ccccc1)Nc1ccc(C(=O)N2CCCCC2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9371045364671398,0.0,0.0,0.9371045364671398
COc1cc(-c2ccc(C(=O)NC(=O)c3ccccc3N3CCCC3)o2)ccc1O,406.4380000000003,3.831200000000003,92.01,2,6,0.6259080608956232,0.75,1,0,0,0,O=C(NC(=O)c1ccccc1N1CCCC1)c1ccc(-c2ccccc2)o1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8127724182686868,0.0,0.0,0.8127724182686868
CCc1csc(NC(=O)Nc2nonc2C(=O)Nc2ccccc2O)n1,374.38200000000006,2.6904,142.26999999999998,4,8,0.5028394293931071,0.5,1,0,0,0,O=C(Nc1nccs1)Nc1nonc1C(=O)Nc1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7008518288179322,0.0,0.0,0.7008518288179322
CCOc1ccc(NC(=O)Nc2cc(-c3cc4cnn(C)c4s3)ccc2C)cc1,406.51100000000014,5.652920000000004,68.18,2,4,0.4497418003594908,0.75,0,0,0,0,O=C(Nc1ccccc1)Nc1cccc(-c2cc3cn[nH]c3s2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5599225401078471,0.0,0.0,0.5599225401078471
CC(=O)c1nn(-c2cccc(-c3cc(-c4cccc(C)c4)ncn3)c2)nc1C,369.4280000000001,4.210740000000003,73.56,0,5,0.5038692801050939,1.0,1,0,0,0,c1ccc(-c2cc(-c3cccc(-n4nccn4)c3)ncn2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8511607840315281,0.0,0.0,0.8511607840315281
Cc1cc2c(c3cc(-c4ccccc4)ccc13)C(=O)NC[C@H]2N1CCCCC1,370.49600000000027,5.085620000000005,32.34,1,2,0.6817141076416708,0.75,0,0,0,0,O=C1NCC(N2CCCCC2)c2ccc3ccc(-c4ccccc4)cc3c21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.6295142322925011,0.0,0.0,0.6295142322925011
CC(=O)NCCNC(=O)c1c[nH]c(-c2ccc3cc(N)ccc3c2F)c1,354.3850000000001,2.4221000000000004,100.01,4,3,0.4181043312533888,0.5,1,0,0,0,c1c[nH]c(-c2ccc3ccccc3c2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.6754312993760166,0.0,0.0,0.6754312993760166
CNC(=O)c1ccc(Oc2cc(F)c3c(c2OC)[C@H](N(C)C)[C@@H]2CCC[C@H]32)nc1,399.4660000000001,3.8812000000000033,63.690000000000005,1,5,0.8266961679820376,1.0,1,0,0,0,c1ccc(Oc2ccc3c(c2)CC2CCCC32)nc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.9480088503946111,0.0,0.0,0.9480088503946111
CN(C)Cc1cccc(F)c1CN1CC[C@H](c2cccc(-c3ccc(O)cc3)c2)C1,404.52900000000005,5.249400000000006,26.71,1,3,0.6078890249677259,0.75,0,0,0,0,c1ccc(CN2CCC(c3cccc(-c4ccccc4)c3)C2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.6073667074903177,0.0,0.0,0.6073667074903177
